Subject,Channel,Mean,Variance,Skewness,Kurtosis,Hjorth_Mobility,Hjorth_Complexity
sub-063,Fp1,-4.52E-05,8.25E-09,-0.066444652,0.198474043,0.335751691,3.579213355
sub-063,Fp2,-7.31E-05,9.91E-09,-0.087032034,0.350251425,0.306513113,3.919395409
sub-063,F3,6.11E-06,6.84E-09,0.058004162,-0.006459359,0.369480195,3.255028505
sub-063,F4,8.71E-05,6.64E-09,0.172471613,0.215545545,0.37415069,3.211663395
sub-063,C3,-0.000115285,6.78E-09,0.121316113,-0.044536856,0.369634167,3.249242068
sub-063,C4,0.000114123,7.44E-09,0.000337098,-0.02681673,0.352973841,3.401865792
sub-063,P3,-3.05E-05,9.97E-09,-0.151190655,-0.082013479,0.304375305,3.944339651
sub-063,P4,-2.32E-05,6.50E-09,0.133409342,0.248814361,0.377910785,3.174694509
sub-063,O1,-6.19E-05,1.23E-08,0.132636585,-0.056861292,0.274982004,4.364649528
sub-063,O2,7.60E-05,9.69E-09,0.655880855,1.007991568,0.309436816,3.878080107
sub-063,F7,8.22E-05,6.46E-09,0.203994558,0.171885253,0.381994546,3.152972847
sub-063,F8,1.30E-05,7.65E-09,0.139440008,-0.023610475,0.3522154,3.420799251
sub-063,T3,-8.22E-05,6.83E-08,0.568592631,0.514805259,0.117311622,10.26718463
sub-063,T4,8.41E-05,6.33E-09,0.111567716,-0.057432143,0.388043402,3.094170022
sub-063,T5,-6.59E-05,5.65E-09,0.191503981,0.295021719,0.406009364,2.959140211
sub-063,T6,-7.86E-05,5.86E-09,0.165940622,0.143036034,0.397854485,3.017022628
sub-063,Fz,-4.33E-05,6.63E-09,0.286619714,0.244533237,0.373750703,3.213537513
sub-063,Cz,2.64E-05,1.49E-08,0.423811091,1.170774431,0.249227015,4.818058675
sub-063,Pz,0.000137215,7.62E-09,-0.02274864,0.008450484,0.348025158,3.450604088
sub-064,Fp1,-9.08E-05,1.27E-08,0.237411604,1.165472011,0.092771389,13.33653383
sub-064,Fp2,-0.000164478,1.23E-08,0.236052673,2.007642913,0.089225672,13.72795418
sub-064,F3,0.000100774,3.89E-08,1.248040751,1.141578833,0.052947725,24.04657195
sub-064,F4,-0.000492892,8.74E-08,-0.282797059,-0.875614587,0.033377288,36.92447779
sub-064,C3,-1.45E-05,4.73E-09,-0.01066394,-0.061254726,0.13758729,9.058335457
sub-064,C4,2.00E-05,4.91E-09,0.036396156,-0.295679289,0.131799238,9.142672737
sub-064,P3,7.05E-05,7.71E-08,-0.822884939,1.972075359,0.033504738,36.21115759
sub-064,P4,5.88E-05,1.85E-08,0.610320337,-0.376200402,0.068319399,17.55425256
sub-064,O1,-0.000117524,7.06E-09,0.166018111,0.939748908,0.11568882,10.56363088
sub-064,O2,-3.21E-05,7.52E-08,1.260091479,0.698008948,0.035328372,33.21998038
sub-064,F7,-4.22E-05,6.46E-09,-0.014073111,-0.043331644,0.156649784,8.173432377
sub-064,F8,-0.000142746,4.15E-08,0.112619307,0.33629823,0.0508589,24.39179774
sub-064,T3,2.65E-05,7.04E-09,0.102917159,-0.350915976,0.138649737,9.305235474
sub-064,T4,-8.27E-05,1.39E-08,-0.293392392,0.145722037,0.087807934,13.6919096
sub-064,T5,1.58E-05,6.43E-09,0.110228262,-0.054162143,0.12425336,9.701512201
sub-064,T6,-7.38E-05,7.95E-09,0.02825963,0.184414837,0.107545292,11.15863273
sub-064,Fz,-4.56E-05,6.90E-09,-0.000113232,0.036622142,0.111284468,11.03175096
sub-064,Cz,6.60E-05,1.25E-08,0.479012266,-0.069759228,0.082776353,14.89197991
sub-064,Pz,-1.88E-05,6.50E-09,0.03527653,-0.07593996,0.119080432,10.3295956
sub-065,Fp1,9.78E-06,6.66E-09,0.265083077,0.824033571,0.135301168,10.28046041
sub-065,Fp2,-3.11E-05,6.51E-09,0.183360765,1.10070256,0.113369174,12.2619806
sub-065,F3,-4.17E-05,5.45E-09,0.00062779,0.362476979,0.152094493,9.478452668
sub-065,F4,-2.60E-05,5.47E-09,-0.252220339,0.643127698,0.140419487,10.01077256
sub-065,C3,-1.68E-05,4.40E-09,-0.110781642,0.096472978,0.112202757,12.35606418
sub-065,C4,1.54E-05,4.57E-09,0.137071449,0.067627106,0.105776469,12.17301152
sub-065,P3,-9.98E-06,5.40E-09,-0.186979945,0.041430603,0.096406911,14.15197592
sub-065,P4,6.35E-06,4.94E-09,-0.036780588,0.143723098,0.091686919,13.95350767
sub-065,O1,3.75E-05,5.97E-09,0.380017838,0.825913424,0.095963012,13.57394753
sub-065,O2,0.000138796,3.19E-08,1.392328369,2.217712186,0.042854622,29.85151686
sub-065,F7,-5.07E-05,5.73E-09,-0.019980058,0.239039624,0.243258364,6.061205169
sub-065,F8,-3.33E-05,6.80E-09,-0.601196418,1.412474387,0.199477197,7.424123604
sub-065,T3,-3.84E-05,5.23E-09,0.004456895,0.333137056,0.121064821,11.4964296
sub-065,T4,6.91E-05,1.01E-08,0.862671716,1.261417826,0.106509025,12.14372344
sub-065,T5,3.95E-05,6.59E-09,0.013481903,0.048095464,0.095591189,14.48620623
sub-065,T6,-6.51E-06,5.91E-09,-0.377892333,0.298861228,0.096812367,13.17576902
sub-065,Fz,-4.80E-05,7.18E-09,-0.571313756,0.819551588,0.082756846,16.67472363
sub-065,Cz,-4.94E-05,8.56E-09,-0.624809409,0.34960929,0.075431064,18.35662103
sub-065,Pz,-2.33E-05,9.29E-09,-0.419594185,-0.224965992,0.073431113,17.36586616
sub-066,Fp1,-0.000188509,1.51E-08,0.12774433,0.820836367,0.089578299,10.62920106
sub-066,Fp2,-5.75E-05,2.14E-08,2.252129927,14.97362399,0.078547306,12.42425536
sub-066,F3,-0.000177565,1.54E-08,0.139429192,-0.553976836,0.08771821,11.04075957
sub-066,F4,-8.69E-05,8.32E-09,-0.038545837,-0.11391191,0.119853149,8.031287457
sub-066,C3,2.08E-05,5.48E-09,0.098004734,-0.173976444,0.143285567,6.492805659
sub-066,C4,-2.05E-05,4.82E-09,0.037817105,-0.152590424,0.153101055,6.155597422
sub-066,P3,-8.58E-05,9.76E-09,-0.369010038,-0.010661728,0.105171725,8.687415919
sub-066,P4,6.82E-06,3.60E-08,-0.39636751,-0.715437746,0.05603663,16.65538996
sub-066,O1,5.35E-05,1.06E-08,0.625075955,0.860703931,0.10329926,8.984321605
sub-066,O2,-4.51E-05,5.30E-09,0.138488309,-0.225355461,0.146307193,6.377244402
sub-066,F7,-3.70E-05,8.04E-09,0.375440361,-0.092280396,0.130985844,7.808754348
sub-066,F8,-3.67E-05,5.00E-09,-0.000988186,-0.218119069,0.161678628,6.191621142
sub-066,T3,-0.0001019,5.28E-09,-0.030378077,-0.392902007,0.171777226,5.915277859
sub-066,T4,-3.22E-05,6.20E-09,0.06929874,-0.48045975,0.146568304,6.812303702
sub-066,T5,-6.69E-05,5.88E-09,0.463105329,0.795382579,0.138184304,6.777115137
sub-066,T6,1.13E-05,9.22E-09,-0.093389527,-0.363327448,0.113367442,8.442904437
sub-066,Fz,-5.40E-05,8.18E-09,0.125073401,0.034036279,0.115873014,7.983381104
sub-066,Cz,-1.35E-06,6.92E-09,0.284623646,-0.116421968,0.124354586,7.34475566
sub-066,Pz,-2.46E-05,1.53E-08,-0.529124957,0.286539983,0.084572498,10.91445998
sub-067,Fp1,-0.000111213,3.06E-08,-0.046724639,1.894399645,0.122261185,9.061919235
sub-067,Fp2,-3.68E-05,7.75E-08,0.262215288,4.974432107,0.054086373,22.61528668
sub-067,F3,-6.68E-06,8.23E-09,-0.056661121,0.082535343,0.215062217,5.734267201
sub-067,F4,3.59E-05,6.30E-09,-0.205311769,-0.029945516,0.170165235,7.984011438
sub-067,C3,6.07E-05,6.33E-09,-0.023366726,0.071628724,0.120768759,12.72193708
sub-067,C4,-5.76E-05,5.66E-09,-0.017791035,-0.101286017,0.132770393,11.07080069
sub-067,P3,6.11E-05,1.26E-08,0.469172337,1.668368938,0.08451554,18.05693415
sub-067,P4,-0.000139108,9.71E-09,-0.139849612,-0.462901567,0.098018345,15.56474271
sub-067,O1,-4.12E-05,6.57E-09,3.049600796,57.3940071,0.118841079,12.60872743
sub-067,O2,-7.48E-06,6.71E-09,0.201956703,1.898491816,0.117204075,13.18384006
sub-067,F7,-7.62E-05,6.81E-09,-0.32457291,0.267076797,0.146518259,9.78736263
sub-067,F8,-7.54E-05,7.17E-09,-0.177607891,0.041956579,0.175335132,7.439463879
sub-067,T3,-9.85E-05,1.38E-08,0.467541019,0.09455364,0.177868447,6.716113498
sub-067,T4,-7.21E-06,7.68E-09,-0.412710467,0.436295324,0.37260909,3.072183284
sub-067,T5,-6.24E-06,4.86E-09,-0.094324036,0.304195769,0.175808441,8.32458927
sub-067,T6,-5.40E-05,6.09E-09,-0.064606579,-0.283948998,0.176037481,7.878875197
sub-067,Fz,-5.94E-05,8.40E-09,0.282028293,0.787052062,0.115313059,12.42795031
sub-067,Cz,-8.31E-05,5.68E-09,-0.022111613,-0.192815985,0.132927736,11.19812183
sub-067,Pz,-8.78E-05,5.73E-09,-0.174180058,-0.169816616,0.132015074,11.31238029
sub-068,Fp1,-1.83E-05,6.89E-09,-0.21175985,-0.314467678,0.123511025,11.4904363
sub-068,Fp2,1.36E-05,6.63E-09,-0.160602052,-0.148084127,0.105277958,12.60357025
sub-068,F3,-2.55E-05,4.46E-09,-0.082906262,-0.091632498,0.129467702,10.38396247
sub-068,F4,8.39E-05,9.90E-09,0.485824771,0.208205439,0.084809796,15.98083508
sub-068,C3,3.14E-05,3.79E-09,-0.068154963,0.028437157,0.12781036,10.86599943
sub-068,C4,-2.60E-05,4.03E-09,-0.125482366,-0.011323874,0.12480316,10.98605029
sub-068,P3,7.61E-05,4.52E-09,-0.101823906,0.06264538,0.115917687,11.91725661
sub-068,P4,0.000216951,1.49E-08,0.583804852,0.293241615,0.066166345,20.11358209
sub-068,O1,0.000213453,1.32E-08,0.276444462,0.101475902,0.067950335,20.58554789
sub-068,O2,0.000122105,1.16E-07,3.326353483,11.42353385,0.023235225,57.98756379
sub-068,F7,6.85E-06,4.78E-09,-0.098316798,-0.093865293,0.163070439,8.83545892
sub-068,F8,-3.76E-06,4.25E-09,-0.094678291,-0.151178766,0.134132837,10.09577422
sub-068,T3,9.96E-06,4.29E-09,-0.156999781,-0.071110511,0.147388394,9.291097321
sub-068,T4,-1.13E-05,4.44E-09,-0.212722859,-0.040197893,0.130227133,10.14612894
sub-068,T5,5.22E-05,5.18E-09,-0.105218742,-0.038316304,0.111835011,12.15458736
sub-068,T6,9.42E-06,8.12E-09,2.392632153,19.35640798,0.091050252,14.04508948
sub-068,Fz,3.41E-05,5.93E-09,0.026981487,-0.146472404,0.10548782,12.47874876
sub-068,Cz,1.14E-05,5.04E-09,0.043103698,0.069156054,0.111417203,12.31412472
sub-068,Pz,0.000179837,1.50E-08,0.259487323,-0.185393183,0.065342294,20.11706234
sub-069,Fp1,-7.01E-06,1.27E-08,-0.600366954,1.668746171,0.10730281,12.76406849
sub-069,Fp2,-0.000226323,9.07E-09,-0.265000853,1.285708838,0.128945516,10.53477008
sub-069,F3,3.69E-05,1.01E-08,-0.301534385,0.643387036,0.115459443,12.02729304
sub-069,F4,3.09E-05,1.39E-08,-1.032255028,3.605655176,0.097124758,14.25797212
sub-069,C3,-2.96E-05,4.26E-09,-0.110898765,0.065825786,0.174205844,8.036122612
sub-069,C4,2.88E-05,4.15E-09,-0.006161791,0.065630925,0.175957942,7.916508978
sub-069,P3,4.23E-06,4.42E-09,-0.064578088,-0.055110054,0.170058171,8.256645873
sub-069,P4,8.30E-05,6.87E-09,-0.013068842,0.142164519,0.135013172,10.28445315
sub-069,O1,0.00016229,1.19E-08,0.380645452,0.809085573,0.104089802,13.45807354
sub-069,O2,2.68E-05,7.91E-09,0.148741668,-0.345229251,0.127093474,10.91421401
sub-069,F7,-0.000115616,1.62E-08,-0.708173176,0.065760113,0.100283326,13.7462175
sub-069,F8,2.74E-05,6.22E-09,0.36242718,0.292249651,0.15219743,9.030522536
sub-069,T3,-4.04E-05,4.88E-09,-0.173081857,0.286835564,0.181445035,7.516707765
sub-069,T4,-1.05E-05,7.72E-09,0.078308088,-0.066806941,0.145340283,9.349712218
sub-069,T5,4.49E-06,4.31E-09,-0.128493077,0.050438352,0.175434416,7.948796736
sub-069,T6,2.80E-05,4.91E-09,-0.127273688,0.06950724,0.165517312,8.396837275
sub-069,Fz,-2.16E-05,4.64E-09,-0.040573014,-0.064119124,0.166737454,8.353976994
sub-069,Cz,-4.02E-06,4.63E-09,-0.103109143,0.018106406,0.168583993,8.247654496
sub-069,Pz,-6.20E-05,5.97E-09,-0.176488653,0.130303436,0.145227352,9.5884028
sub-070,Fp1,6.44E-05,6.43E-09,-0.189695931,-0.041239518,0.105581355,13.09084317
sub-070,Fp2,-0.000153025,8.82E-09,0.639308685,0.996948504,0.080112399,17.6897128
sub-070,F3,0.000159631,2.89E-08,0.61851336,0.132769695,0.050525655,28.78651933
sub-070,F4,1.02E-05,4.81E-09,-0.29729782,-0.186031205,0.107256138,13.33985014
sub-070,C3,-1.62E-05,4.25E-09,0.048268285,0.073479445,0.112640331,13.34697114
sub-070,C4,1.44E-05,4.19E-09,-0.063523447,-0.163696773,0.112511403,12.95140879
sub-070,P3,-3.64E-05,6.28E-09,-0.047443053,-0.11393186,0.087495369,16.65366041
sub-070,P4,0.000105106,2.10E-08,1.157832251,1.412522557,0.049190422,30.08071074
sub-070,O1,7.20E-06,6.16E-09,0.34986108,0.500401727,0.096145977,15.55784719
sub-070,O2,-7.44E-05,9.21E-09,-0.192692919,-0.359550872,0.076794518,19.12282136
sub-070,F7,0.000121456,7.29E-09,-0.002940978,0.22896538,0.09688804,15.27454144
sub-070,F8,-0.000155944,7.14E-09,0.100606942,-0.041445607,0.089163008,16.11383635
sub-070,T3,-6.73E-05,1.43E-08,-0.366745035,-0.088922186,0.075352531,17.91285138
sub-070,T4,1.63E-05,1.26E-08,0.166325819,-0.130171968,0.065905609,21.86812553
sub-070,T5,-8.07E-05,6.28E-09,-0.095453809,-0.025397216,0.100676923,14.68778485
sub-070,T6,3.43E-05,4.92E-09,0.302969726,0.893088064,0.112610712,12.89330399
sub-070,Fz,8.59E-05,5.48E-09,0.106028433,-0.190581811,0.098000179,14.70297206
sub-070,Cz,-3.19E-05,7.07E-09,-0.159652366,-0.077575702,0.087622687,16.75655348
sub-070,Pz,1.42E-05,5.13E-09,0.037328841,-0.018106364,0.102631922,14.50580721
sub-071,Fp1,-0.000140301,7.84E-09,0.823058293,2.408375969,0.103876454,12.31295739
sub-071,Fp2,-7.58E-05,6.99E-09,0.655231292,1.573011324,0.106549211,12.28888308
sub-071,F3,2.55E-05,7.14E-09,0.297253862,-0.095674601,0.102812138,12.79613906
sub-071,F4,8.89E-07,6.39E-09,0.343356206,-0.303631153,0.112785904,11.4359208
sub-071,C3,-6.03E-06,4.49E-09,-0.120583478,-0.157874735,0.122348971,10.87524167
sub-071,C4,2.03E-06,4.78E-09,0.3126905,0.688797512,0.118436714,11.05402466
sub-071,P3,-2.68E-05,9.47E-09,0.606688936,0.363890187,0.081936141,15.90165122
sub-071,P4,2.68E-05,4.97E-09,0.206432817,0.422408216,0.113354974,11.68378688
sub-071,O1,7.36E-06,5.11E-09,0.30386718,0.58013783,0.115413802,11.67292608
sub-071,O2,5.92E-05,8.61E-09,0.064409136,-0.272079292,0.088545842,14.48792658
sub-071,F7,-2.45E-05,4.75E-09,-0.059452127,-0.116488571,0.16056055,8.37354713
sub-071,F8,-1.70E-05,4.69E-09,0.041973226,0.152241945,0.177724647,7.637025684
sub-071,T3,-0.000138584,4.65E-09,0.099588497,0.118076619,0.152357197,8.674013486
sub-071,T4,-5.60E-05,4.83E-09,0.164278475,0.524226324,0.1494645,8.877291318
sub-071,T5,-6.81E-05,4.64E-09,0.086569029,0.091187163,0.127323278,10.4135499
sub-071,T6,-1.32E-05,5.25E-09,0.186464038,0.146874542,0.12823687,10.2889011
sub-071,Fz,3.89E-05,6.63E-09,-0.012477502,-0.324099004,0.097090438,13.59782499
sub-071,Cz,-3.87E-05,4.76E-09,-0.102375429,-0.151122328,0.112658233,11.79589304
sub-071,Pz,1.47E-06,4.31E-09,-0.037509163,-0.099374939,0.121541667,10.89742231
sub-072,Fp1,-5.76E-06,2.01E-08,1.901826329,15.1817414,0.059013319,24.14022103
sub-072,Fp2,-0.00014011,1.19E-08,-0.082731638,2.058060041,0.076717056,18.44779851
sub-072,F3,1.86E-05,9.33E-09,0.649023218,0.694833302,0.080886395,18.09613521
sub-072,F4,5.18E-05,7.92E-09,0.43828099,0.174829244,0.110983322,12.90352909
sub-072,C3,-2.42E-05,4.02E-09,0.037853697,0.126465982,0.118961594,12.27227303
sub-072,C4,2.38E-05,4.10E-09,-0.10565569,0.187710956,0.120618019,11.99893168
sub-072,P3,9.76E-05,1.06E-08,1.108065849,1.572097607,0.069991128,20.71735185
sub-072,P4,9.44E-05,7.33E-09,0.115319577,0.165956431,0.086178029,16.79071701
sub-072,O1,-2.79E-05,7.39E-09,0.512934908,0.266813404,0.087057983,16.60240288
sub-072,O2,6.98E-05,7.98E-09,0.016928331,0.246704849,0.084542207,17.22548095
sub-072,F7,-0.000130139,5.31E-09,0.054677739,-0.081829666,0.147137546,10.02512301
sub-072,F8,-5.55E-05,5.04E-09,-0.090773212,0.366484631,0.144396192,9.838025218
sub-072,T3,-6.51E-06,4.70E-09,0.019024967,0.16787892,0.124826962,11.62842628
sub-072,T4,-3.54E-05,4.21E-09,0.024952221,0.106803289,0.133431427,10.65213517
sub-072,T5,1.12E-05,5.56E-09,0.835860813,4.740483131,0.106518547,13.61380148
sub-072,T6,-4.89E-05,5.09E-09,-0.080699502,-0.007102473,0.116232373,12.31054098
sub-072,Fz,8.41E-06,7.09E-09,0.300668428,0.558348558,0.088964361,16.09253897
sub-072,Cz,9.81E-05,2.49E-08,1.112244498,0.590219416,0.04615212,31.67510046
sub-072,Pz,0.000147355,2.36E-08,0.008017383,-1.099922918,0.047471806,30.5976547
sub-073,Fp1,-1.95E-05,9.84E-09,0.254439739,0.355320259,0.386731689,3.114589373
sub-073,Fp2,5.83E-05,2.30E-08,1.302554239,1.893322093,0.252688199,4.758736135
sub-073,F3,7.07E-06,1.04E-08,0.072174411,-0.194480101,0.37657487,3.200059978
sub-073,F4,8.40E-05,2.01E-08,-0.392471583,-0.102687149,0.27011018,4.451021547
sub-073,C3,-3.72E-05,5.37E-09,0.148396263,0.02655706,0.522812076,2.302824559
sub-073,C4,3.52E-05,5.37E-09,0.107778722,-0.086578403,0.522499969,2.298469575
sub-073,P3,1.27E-05,6.68E-09,0.18793445,0.084706286,0.469243857,2.568687777
sub-073,P4,8.20E-05,1.24E-08,0.442335406,-0.092399755,0.343882043,3.497081101
sub-073,O1,-0.000192452,1.47E-08,-0.079631368,-0.20706192,0.315805033,3.801254228
sub-073,O2,-3.92E-05,9.84E-09,0.146904807,-0.218428186,0.386879325,3.111161958
sub-073,F7,-0.000214651,1.41E-08,-0.017827283,0.14722592,0.324325578,3.738380083
sub-073,F8,2.29E-05,1.37E-08,0.280561994,0.070283696,0.328653674,3.66021891
sub-073,T3,6.98E-05,2.02E-08,-0.804481869,1.397663591,0.271581487,4.443371033
sub-073,T4,8.64E-05,1.72E-08,-0.342292026,0.603238875,0.29398516,4.082895257
sub-073,T5,6.56E-05,5.70E-09,0.16038051,-0.021937882,0.508688956,2.369242132
sub-073,T6,0.000325022,1.40E-08,0.000954433,-0.201509875,0.324125133,3.704123532
sub-073,Fz,0.000128122,8.33E-09,0.474168963,0.654373304,0.419305956,2.863439716
sub-073,Cz,0.000140151,3.19E-07,-2.847566588,10.26822409,0.067894552,17.74221918
sub-073,Pz,-6.79E-06,5.31E-09,0.146580472,-0.028097107,0.525865074,2.287566556
sub-074,Fp1,-6.35E-05,4.38E-08,-0.72674996,18.44901268,0.054282961,15.2967975
sub-074,Fp2,-7.43E-05,4.44E-08,-0.873318404,13.38514607,0.060267022,14.69768149
sub-074,F3,-2.92E-05,1.29E-07,0.270778114,0.864874681,0.030026923,28.46888085
sub-074,F4,-0.000221708,4.12E-08,-1.56608099,13.41283512,0.057797473,15.35232613
sub-074,C3,-5.81E-05,3.96E-08,-0.071141676,20.74102327,0.053834328,15.86237326
sub-074,C4,6.52E-05,4.51E-08,0.638044888,22.81617488,0.051084251,15.48776678
sub-074,P3,-0.000179976,5.46E-08,2.247944943,44.67474764,0.045606917,18.45140664
sub-074,P4,-0.000110533,1.14E-07,3.63997607,41.75852911,0.031030327,26.21508469
sub-074,O1,-8.03E-05,5.25E-08,-0.59755814,7.246671299,0.047260778,18.5254702
sub-074,O2,-3.95E-05,2.30E-07,2.436244151,25.68149826,0.388654574,2.715733993
sub-074,F7,-2.34E-05,5.04E-08,-0.973316891,7.330594475,0.051167577,19.26404518
sub-074,F8,3.94E-06,7.20E-08,2.514556604,35.82772303,0.043787411,21.99522312
sub-074,T3,-0.000149043,4.93E-08,-1.314491925,7.327535704,0.054258826,17.87202364
sub-074,T4,-0.000405566,8.25E-07,-1.322805985,4.548059572,0.288025739,3.494084271
sub-074,T5,-8.60E-05,4.71E-08,-1.27497132,9.043962328,0.051896407,17.64088896
sub-074,T6,4.80E-05,1.20E-07,-2.361827303,16.84071362,0.031138358,27.63347788
sub-074,Fz,-8.43E-05,4.46E-08,-1.121153863,10.71945247,0.051994653,16.12687557
sub-074,Cz,0.000149953,4.39E-07,2.426723822,7.004569583,0.018514981,52.91241723
sub-074,Pz,-4.42E-05,6.77E-08,2.318197166,35.0829476,0.040638268,20.51891621
sub-075,Fp1,-0.000127208,4.46E-07,-2.748504522,12.41490437,0.030159978,40.58448487
sub-075,Fp2,-0.000221629,4.63E-07,-2.24915185,11.37127166,0.031251409,38.25065667
sub-075,F3,-7.58E-05,3.75E-07,-4.010133979,15.69510765,0.027358088,46.9309592
sub-075,F4,-0.000234277,3.74E-07,-4.036296347,15.91052072,0.027240153,46.45059949
sub-075,C3,-0.000114232,3.61E-07,-4.13422306,16.55761233,0.025490706,50.84945217
sub-075,C4,-0.000196636,3.59E-07,-4.154582423,16.70190262,0.025457002,50.27821066
sub-075,P3,-0.000213073,3.51E-07,-4.094284528,16.33145837,0.026865845,49.16704285
sub-075,P4,-0.000276522,3.68E-07,-4.088155831,16.27794485,0.026871875,48.71617208
sub-075,O1,-0.000116333,3.73E-07,-4.047978749,16.06263241,0.023357354,53.88401694
sub-075,O2,5.96E-05,3.59E-07,-4.017826554,16.27669424,0.024846805,50.87742027
sub-075,F7,-0.000154161,3.62E-07,-4.092809778,16.31922422,0.033255204,40.25629238
sub-075,F8,-0.000202377,3.67E-07,-4.005891764,15.75508171,0.028595776,46.10401033
sub-075,T3,-0.000250836,3.66E-07,-4.095791875,16.34400993,0.027359267,47.77772296
sub-075,T4,-8.64E-05,1.90E-07,-4.062906325,17.57999209,0.038788904,32.93877765
sub-075,T5,-6.75E-05,3.61E-07,-4.084506889,16.2342549,0.025722217,50.29489926
sub-075,T6,-0.000154099,3.70E-07,-4.079743453,16.18190142,0.026276633,48.87665187
sub-075,Fz,-0.000256418,3.65E-07,-4.095235867,16.34464641,0.025637877,50.87821226
sub-075,Cz,-0.000145507,3.65E-07,-4.13157563,16.54252419,0.02534806,51.47511362
sub-075,Pz,-0.000113348,3.61E-07,-4.087963531,16.26285147,0.02595323,49.69968753
sub-076,Fp1,-0.00025809,4.73E-07,-2.231647067,11.45661251,0.130649565,8.517223618
sub-076,Fp2,-2.30E-05,1.50E-08,-1.410445018,15.0634204,0.100524305,12.07752789
sub-076,F3,-1.38E-05,1.36E-08,-0.29562797,21.6981962,0.102537026,12.33197263
sub-076,F4,-6.57E-05,1.20E-08,-1.879516187,19.39027906,0.10592114,11.47522898
sub-076,C3,6.52E-06,6.63E-09,-0.119416346,27.03778737,0.150611049,8.562386571
sub-076,C4,-1.87E-05,9.88E-09,-1.980826281,23.49880998,0.114983652,10.59034735
sub-076,P3,6.26E-05,6.26E-08,5.490658055,37.41219483,0.055457423,20.68744291
sub-076,P4,-0.000200148,5.54E-08,-1.060184551,1.856167213,0.048906107,25.2675876
sub-076,O1,0.000208843,1.14E-07,2.823294082,34.25213006,0.046915504,21.78698814
sub-076,O2,-0.000215673,2.65E-07,-5.315383591,30.17409284,0.032289263,34.23221897
sub-076,F7,-5.17E-05,1.30E-08,-2.627478305,20.174077,0.103672853,11.82330281
sub-076,F8,7.96E-06,1.60E-08,-0.545245332,8.672704694,0.091811807,13.25331825
sub-076,T3,2.41E-05,1.16E-08,-2.205870537,22.03110121,0.109313642,11.47137137
sub-076,T4,-5.20E-05,1.25E-08,-2.461825699,21.06548665,0.106099054,11.4040425
sub-076,T5,-1.97E-05,1.46E-08,0.34284546,18.44653687,0.098304927,12.56953398
sub-076,T6,8.26E-05,1.78E-08,-1.507799078,10.84865517,0.086374732,14.23308621
sub-076,Fz,-1.72E-05,1.22E-08,-2.393346324,21.37778796,0.103514888,12.05821657
sub-076,Cz,-6.20E-05,1.19E-08,-2.411100547,22.66949902,0.10544214,11.84653248
sub-076,Pz,1.00E-05,2.75E-08,4.648418832,47.18704956,0.081039218,13.6157041
sub-077,Fp1,-2.32E-05,7.58E-09,-0.215717374,1.066267731,0.260780799,4.458004133
sub-077,Fp2,-2.60E-05,6.16E-09,0.029246686,0.333546301,0.281742586,4.103196005
sub-077,F3,-2.54E-05,6.50E-09,-0.215655172,0.255340509,0.287520139,4.054429674
sub-077,F4,-0.000120135,7.67E-09,0.310573875,0.09427053,0.264996586,4.415241445
sub-077,C3,-8.49E-05,5.13E-09,0.091188022,0.228352831,0.305387568,3.775021436
sub-077,C4,8.04E-05,4.99E-09,0.134717133,0.215980577,0.311907633,3.66245742
sub-077,P3,7.33E-05,3.70E-08,0.95010175,0.242018086,0.113813571,10.13499618
sub-077,P4,-0.000141318,4.29E-08,1.331814263,2.543650832,0.106024178,10.78680763
sub-077,O1,-3.81E-05,6.52E-09,0.342625427,0.382687929,0.274042387,4.188397505
sub-077,O2,-1.42E-05,5.87E-09,0.126785305,0.218246645,0.287972782,3.984224592
sub-077,F7,-7.22E-05,5.73E-09,-0.07454103,0.247757201,0.343620249,3.503435399
sub-077,F8,-9.63E-05,1.34E-08,-0.234242555,4.041324739,0.201323612,5.838562343
sub-077,T3,-8.17E-05,7.36E-09,0.32912946,0.860972261,0.262630912,4.409842844
sub-077,T4,-9.87E-05,5.06E-09,0.094138975,-0.005659567,0.314939695,3.639386618
sub-077,T5,-3.82E-05,6.04E-09,0.312081162,0.182827054,0.2846781,4.061245871
sub-077,T6,-1.27E-05,6.15E-09,0.006207978,-0.042839388,0.280628385,4.078025119
sub-077,Fz,-0.000169179,5.88E-09,0.037824716,0.302022999,0.283713491,4.072787086
sub-077,Cz,0.000161966,5.74E-09,0.022981602,0.12681322,0.287688904,4.007138148
sub-077,Pz,3.11E-05,6.84E-09,0.311005207,0.229628393,0.266475065,4.294279795
sub-078,Fp1,0.000157063,8.02E-09,0.229727997,-0.022888934,0.098545149,11.46718143
sub-078,Fp2,3.35E-05,7.60E-09,1.103968532,9.023702803,0.093865913,12.19834458
sub-078,F3,6.84E-05,1.03E-08,0.670109032,0.639091402,0.074686425,15.31326818
sub-078,F4,4.88E-05,1.85E-08,1.04875676,0.98358099,0.062449763,17.99719232
sub-078,C3,-7.62E-05,4.89E-09,-0.010009352,0.094696202,0.100717163,11.15979758
sub-078,C4,7.03E-05,4.69E-09,0.042692368,0.052441739,0.109703837,9.800959164
sub-078,P3,1.89E-05,7.38E-09,0.272490857,0.231740883,0.0812394,13.8671563
sub-078,P4,2.74E-05,3.14E-07,3.333132124,11.27401576,0.013205973,82.21667783
